0.257stalk-surface-below-ring=k+0.256stalk-surface-above-ring=k+0.234ring-type=l+0.231odor=f-0.215ring-type=p...,'0.244gill-attachment=a-0.24veil-color=w+0.24 stalk-color-above-ring=o+0.24 stalk-color-below-ring=o+0.225habitat=l...',class
3.941458,2.766421,p
3.066747,2.637109,p
3.414328,3.701585,p
-1.061219,-0.87774,e
-2.667909,-0.583359,e
1.942861,2.648706,p
-2.180519,-0.157816,e
2.400412,2.601255,p
1.518508,3.95499,p
-2.06173,-0.083527,e
3.667682,3.467333,p
-2.59155,-0.57296,e
2.780468,3.467927,p
-2.284869,-0.690171,e
-3.138825,9.281068,e
2.181943,3.264544,p
3.191022,2.339656,p
-3.103381,-0.937049,e
-0.100891,8.43016,p
3.682269,2.989275,p
2.858001,2.904055,p
1.789367,3.24838,p
1.943067,2.2742,p
-3.091967,13.74495,e
2.778983,3.169938,p
0.810758,0.098569,e
-2.62266,0.104072,e
3.579147,2.947332,p
-0.584396,7.168031,p
1.965638,3.179238,p
4.047944,3.959499,p
3.300219,3.912938,p
-3.638644,11.520844,e
-1.853976,-0.067847,e
-1.37124,-0.276344,e
2.843091,2.417015,p
3.048653,2.731362,p
1.061164,3.627936,p
-1.478945,-1.257344,e
-3.172713,11.547206,e
2.872382,2.800504,p
1.607777,2.768637,p
-1.650549,-1.41647,e
2.03007,3.391413,p
-2.654546,-1.234477,e
1.697697,3.891548,p
2.124657,2.753943,p
-1.552594,-0.863998,e
-1.842728,-0.952059,e
3.027064,1.932796,p
2.525629,3.404191,p
2.355296,3.189703,p
-1.231521,-1.455768,e
2.667026,2.11165,p
3.324202,2.95318,p
2.155248,3.844097,p
0.012014,6.961259,p
2.7819,3.175637,p
-3.18342,13.219249,e
1.682695,1.95243,p
-2.61181,12.477395,e
-3.160099,-0.617315,e
-2.905057,-0.583784,e
3.6706,3.473032,p
2.514315,2.764408,p
1.965845,2.804732,p
3.960735,3.216792,p
-3.003012,-1.136256,e
-2.375236,-0.094352,e
0.284154,5.460642,p
1.690696,2.614924,p
3.651284,2.67241,p
0.626231,2.588082,p
2.599113,2.880273,p
4.398803,3.093476,p
0.250866,7.590891,p
2.400206,2.975761,p
-2.630279,-0.127883,e
3.402875,3.016473,p
-2.747969,-1.102725,e
1.851614,1.7485,p
4.047944,3.959499,p
-1.364546,-0.311884,e
-2.549897,-0.717545,e
2.445422,3.938108,p
-3.08126,12.072907,e
-1.838736,0.136653,e
-2.191194,-0.853838,e
2.395961,3.192767,p
3.850212,1.866215,p
2.331519,3.774955,p
-2.224843,-0.577753,e
-0.876361,-1.589529,e
-1.954609,0.574843,e
-2.465572,-0.414869,e
1.438508,4.114402,p
1.968556,3.184937,p
1.536013,3.482632,p
3.012585,1.757701,p
-3.091967,13.74495,e
-0.669882,5.148901,p
-0.213698,7.04785,p
0.360058,2.59527,p
-1.795366,0.569936,e
3.394806,3.275469,p
-1.211613,-0.394339,e
-1.929457,-0.855847,e
2.969841,2.622739,p
-2.78421,12.589563,e
-3.132676,12.687784,e
-1.922205,0.594818,e
-2.173825,-0.193356,e
2.724106,2.996757,p
1.434424,2.843477,p
3.067586,3.51091,p
2.614485,2.966849,p
3.159245,3.662104,p
2.079748,2.967885,p
-2.598244,-0.53742,e
0.193368,7.548913,p
1.610489,3.148842,p
-2.602856,13.177217,e
2.93475,2.568209,p
-1.622644,-0.809483,e
-0.576994,-1.136061,e
1.597527,3.689107,p
2.425901,3.511992,p
1.766796,2.343342,p
2.85865,2.839791,p
3.414328,3.701585,p
2.124657,2.753943,p
-0.92546,-1.03784,e
3.571078,3.206327,p
-2.034106,-1.372779,e
-0.923343,7.257649,p
2.323565,2.658455,p
4.304215,3.730945,p
-2.355179,-0.781009,e
-3.121969,11.015741,e
3.300219,3.912938,p
-3.638644,11.520844,e
1.69478,3.885849,p
4.560693,3.127886,p
1.075751,3.149878,p
-2.898363,-0.619324,e
-3.098116,10.338234,e
-3.067034,10.77899,e
2.221975,2.019301,p
-1.720705,0.427389,e
-1.64293,-1.184516,e
2.902767,4.265163,p
-1.220846,-0.759746,e
2.796488,2.69758,p
2.244105,3.406755,p
1.4313,3.212284,p
-2.095007,0.365206,e
2.694692,2.432931,p
2.222116,2.576179,p
-3.100921,13.045128,e
3.92416,2.864274,p
2.770586,2.535855,p
4.040736,3.057381,p
2.033204,2.228243,p
4.57528,2.649828,p
4.304215,3.730945,p
-3.262614,11.485253,e
2.624828,2.705797,p
-2.368542,-0.129891,e
2.075042,4.378014,p
2.407414,3.877879,p
-2.683601,10.979473,e
2.867676,4.210633,p
-1.430597,-1.437469,e
-2.592149,11.505174,e
2.254448,3.145703,p
0.541413,3.182924,p
-1.665933,0.366265,e
-1.242574,-1.465394,e
-2.068424,-0.047987,e
-3.61108,11.583474,e
3.304925,2.502809,p
1.061164,3.627936,p
1.260278,0.660365,e
-0.426601,-1.619462,e
3.12886,2.197444,p
3.556697,3.309879,p
2.023068,2.114789,p
2.655357,2.595407,p
-2.61181,12.477395,e
1.775514,2.020082,p
3.138535,3.504022,p
2.490538,3.34966,p
-3.61108,11.583474,e
-1.207483,-1.410864,e
1.868386,2.982496,p
1.412229,2.387407,p
-2.79732,-0.519121,e
2.770586,2.535855,p
2.358214,3.195402,p
2.666603,3.655025,p
-3.621788,13.255517,e
-1.734739,-0.919311,e
-0.094924,6.93673,p
3.430103,2.955493,p
3.504579,2.621703,p
2.579395,2.912319,p
3.407326,2.424961,p
3.33531,3.967468,p
1.3513,3.371696,p
2.532009,2.638145,p
1.354217,3.377395,p
1.175028,3.440837,p
-1.02249,-1.322818,e
-0.095808,9.086955,p
-1.788934,1.090054,e
4.142531,3.322029,p
-0.675849,6.64233,p
1.632618,3.743637,p
-0.010989,8.492113,p
-2.406197,-1.165407,e
2.400206,2.975761,p
2.269151,4.00725,p
1.976381,2.950196,p
-3.172713,11.547206,e
2.067834,3.475897,p
3.569227,1.665009,p
2.872382,2.800504,p
2.572233,3.123626,p
3.508916,3.064116,p
2.06275,2.819101,p
3.394806,3.275469,p
-1.99566,-0.869605,e
-1.386273,-1.017532,e
-1.123785,-1.391105,e
2.179025,3.258844,p
3.583597,2.35582,p
2.934544,2.942715,p
2.244311,3.032249,p
3.173626,3.558552,p
3.750806,2.939114,p
1.332023,2.921325,p
1.510318,2.946401,p
1.68659,2.87726,p
-3.18342,13.219249,e
0.44996,2.657224,p
3.235139,3.765028,p
-1.357877,-0.927462,e
-2.855957,-1.135473,e
1.434218,3.217983,p
-3.262614,11.485253,e
3.494328,3.542174,p
1.518508,3.95499,p
1.792285,3.254079,p
2.698776,3.703856,p
4.12815,3.425581,p
-3.539289,13.081396,e
-3.200277,11.484577,e
-1.180503,-1.071371,e
3.235139,3.765028,p
-3.27947,9.75058,e
2.435296,3.030291,p
-0.580349,-1.584706,e
-1.90106,-0.765777,e
2.969494,2.440367,p
-3.262614,11.485253,e
-2.037445,-0.888595,e
0.822653,0.301264,e
-1.204919,-0.429879,e
-0.838731,-1.134052,e
0.159413,7.065191,p
-3.190823,12.983175,e
3.043947,4.141491,p
2.663685,3.649326,p
-2.002354,-0.834065,e
-0.500289,-1.065339,e
-1.743972,-1.284718,e
-2.592149,11.505174,e
2.682378,2.908933,p
4.483621,2.498634,p
3.043947,4.141491,p
-2.537213,11.268423,e
-1.961736,0.860443,e
3.385131,1.968891,p
-2.149409,-0.834848,e
1.712285,3.41349,p
-0.8454,-0.518474,e
3.123948,3.98208,p
1.262237,4.183543,p
-3.100921,13.045128,e
3.238057,3.770727,p
4.473485,2.38518,p
-2.773503,10.91752,e
-0.688338,-1.617453,e
-1.649624,-1.148976,e
-2.773503,10.91752,e
2.169629,3.740545,p
3.304925,2.502809,p
-2.804939,-0.751076,e
3.248101,3.224762,p
-2.646926,-1.002523,e
3.871672,4.02864,p
1.931615,1.589088,p
1.72168,2.93179,p
1.004007,0.888918,e
1.808889,3.674496,p
1.903476,3.037027,p
-2.703645,-0.682788,e
3.491411,3.536474,p
2.159954,2.433967,p
-1.46827,-0.561322,e
3.380425,3.379021,p
2.410332,3.883578,p
3.429897,3.329999,p
1.987833,3.635308,p
-1.51098,-0.847807,e
2.611568,2.96115,p
3.580473,2.724627,p
-1.999015,-1.318249,e
-2.361873,-0.74547,e
-2.14179,-0.602893,e
3.571078,3.206327,p
1.868386,2.982496,p
2.946858,2.466714,p
-2.626641,-0.62749,e
1.516325,2.242936,p
3.150848,3.028021,p
-1.849397,-0.336481,e
3.21301,3.170232,p
2.065367,3.071437,p
2.780468,3.467927,p
-1.878835,1.028101,e
3.765393,2.461057,p
4.831552,2.421275,p
-1.108249,5.185169,p
3.927077,2.869973,p
-2.012106,0.532864,e
2.602378,3.068344,p
-0.245246,-1.031808,e
1.987833,3.635308,p
3.58068,2.350121,p
1.265155,4.189243,p
1.521426,3.96069,p
-1.402201,-1.347399,e
-2.156103,-0.799308,e
2.614485,2.966849,p
-3.556145,11.346723,e
4.575074,3.024335,p
3.314806,3.434881,p
-1.699649,-0.864781,e
1.709367,3.407791,p
-3.121969,11.015741,e
2.078176,3.214845,p
1.72168,2.93179,p
1.632618,3.743637,p
2.155042,4.218603,p
-2.559945,-1.13065,e
-2.623585,-0.163422,e
2.231143,3.94702,p
4.205761,1.928621,p
-1.026755,-1.106128,e
-3.273322,13.157296,e
1.903476,3.037027,p
0.884893,3.697077,p
-2.602856,13.177217,e
-1.472251,-1.292884,e
-1.280872,-0.872164,e
1.874186,2.653538,p
1.954175,3.288489,p
0.188285,6.892118,p
-3.100921,13.045128,e
3.036945,2.864867,p
2.966576,2.434668,p
2.576477,2.90662,p
-3.348123,-0.589391,e
-1.894366,-0.801317,e
-1.026129,-0.82321,e
-0.251941,-0.996269,e
-2.099384,-1.119042,e
3.606168,3.260858,p
3.243857,3.441768,p
1.69478,3.885849,p
3.400164,2.636268,p
-2.344126,-0.771384,e
-1.092824,-0.32005,e
-3.204423,-1.037252,e
-3.172713,11.547206,e
1.607571,3.143143,p
1.155958,2.61596,p
2.504919,3.246109,p
2.311671,2.45576,p
3.486534,2.505173,p
-2.61181,12.477395,e
-1.946427,-0.621459,e
2.181943,3.264544,p
1.364055,2.413278,p
-2.026487,-1.140825,e
4.040736,3.057381,p
-3.621788,13.255517,e
-2.628666,10.742723,e
3.938541,2.760722,p
3.960735,3.216792,p
2.793364,3.066387,p
2.300928,2.684802,p
4.297213,2.454322,p
-0.824418,-0.937637,e
1.054162,2.351312,p
-1.475164,0.903479,e
-3.138825,9.281068,e
1.773798,3.619966,p
1.431506,2.837778,p
2.048763,2.651019,p
-1.584346,-1.402713,e
3.128654,2.57195,p
-1.224827,-1.491308,e
3.300425,3.538432,p
-2.030751,-0.924135,e
2.286547,2.788353,p
3.21301,3.170232,p
-2.249778,-0.635641,e
1.230433,2.28217,p
2.761191,3.017556,p
-2.602856,13.177217,e
-2.619712,11.442544,e
3.079038,4.196022,p
2.716281,3.231497,p
-3.026325,11.836156,e
2.143934,3.204314,p
1.610695,2.774336,p
4.217007,2.988239,p
2.500583,2.803696,p
2.923081,3.051966,p
-1.953121,-0.585919,e
-3.149533,10.953111,e
3.324202,2.95318,p
-2.61181,12.477395,e
1.168826,0.134664,e
2.06516,3.445943,p
-1.764075,-0.005893,e
-2.051637,0.798489,e
-0.917376,5.76422,p
3.606375,2.886351,p
2.835872,2.30926,p
0.080463,9.017813,p
-3.050177,12.513663,e
2.231143,3.94702,p
-1.836034,-0.987599,e
0.880016,2.665776,p
0.075478,5.509808,p
1.807317,3.921456,p
-3.091967,13.74495,e
0.372391,0.134836,e
2.724106,2.996757,p
1.533096,3.476933,p
-1.172884,-0.839416,e
-1.622563,0.799548,e
2.445639,2.76924,p
-3.091967,13.74495,e
-2.44785,-1.020821,e
-2.66124,-1.198937,e
2.815558,3.522457,p
-0.277162,8.499301,p
1.968556,3.184937,p
-3.273322,13.157296,e
1.968762,2.810431,p
2.897684,3.608368,p
2.266233,4.001551,p
2.946858,2.466714,p
3.747888,2.933415,p
3.213217,2.795726,p
-2.754663,-1.067186,e
-2.602856,13.177217,e
3.765187,2.835563,p
-0.578429,5.674601,p
-1.821,-0.246411,e
-3.262614,11.485253,e
2.537092,3.29494,p
-1.249243,-0.849816,e
-2.922027,-0.349396,e
-3.18342,13.219249,e
-1.033449,-1.070588,e
-1.179578,-0.803876,e
-2.134475,-1.173572,e
-1.670606,-0.729812,e
2.06804,3.10139,p
1.610489,3.148842,p
-2.218149,-0.613293,e
-2.999657,-0.687612,e
1.789573,2.873873,p
2.438214,3.035991,p
4.018747,2.226804,p
3.941665,2.391915,p
1.808889,3.674496,p
-3.067034,10.77899,e
2.044657,2.913355,p
-2.556591,-0.682005,e
-2.78421,12.589563,e
-1.629338,-0.773943,e
2.713363,3.225798,p
-2.718568,10.680769,e
2.770793,2.161349,p
3.248307,2.850256,p
2.937462,2.948414,p
-3.197729,-1.072792,e
2.058158,2.169319,p
3.32712,2.958879,p
-2.17688,-0.657423,e
3.784464,3.285934,p
1.687031,2.394843,p
2.955254,3.100797,p
-3.006351,-0.652072,e
-0.832037,-1.169592,e
2.796281,3.072086,p
0.64594,0.852822,e
2.323123,3.140872,p
1.697697,3.891548,p
-3.050177,12.513663,e
-2.033181,-1.105285,e
1.694986,3.511343,p
1.265155,4.189243,p
3.927294,1.701104,p
2.565231,1.847002,p
-3.18342,13.219249,e
0.797684,2.954371,p
-3.065726,0.098466,e
-3.539289,13.081396,e
3.762269,2.829864,p
2.54001,3.300639,p
2.956739,3.398785,p
-1.856091,-0.300941,e
3.33531,3.967468,p
-3.24708,-0.489188,e
2.611568,2.96115,p
3.583391,2.730326,p
1.801681,2.772378,p
-0.123796,7.109803,p
1.96258,2.616661,p
-1.461576,-0.596862,e
0.804892,3.856489,p
0.017981,5.46783,p
0.969711,3.102235,p
-3.08126,12.072907,e
2.169629,3.740545,p
-1.59104,-1.367173,e
-2.235518,-1.273775,e
-2.701711,12.415442,e
2.490332,3.724167,p
-3.100921,13.045128,e
-2.811633,-0.715536,e
0.804892,3.856489,p
3.685187,2.994974,p
-0.831112,-0.902097,e
-2.710339,-0.647249,e
3.293217,2.636314,p
0.375606,5.986342,p
2.225034,2.581878,p
3.017668,2.414496,p
-1.845267,-1.353006,e
2.321638,2.842884,p
-3.050177,12.513663,e
3.40712,2.799468,p
1.536013,3.482632,p
-3.050177,12.513663,e
-2.711165,10.916844,e
-0.649758,-0.314444,e
-3.100921,13.045128,e
2.663685,3.649326,p
-3.121969,11.015741,e
-3.026325,11.836156,e
1.942861,2.648706,p
-3.117777,11.310456,e
2.614692,2.592343,p
-0.587043,-1.549166,e
1.434218,3.217983,p
-2.683601,10.979473,e
3.238057,3.770727,p
-1.793324,-0.701114,e
-0.382277,-1.199525,e
-2.520357,13.003095,e
-3.190823,12.983175,e
0.973956,2.885229,p
-0.680718,-1.385499,e
2.43842,2.661484,p
3.248101,3.224762,p
2.045845,2.64532,p
2.611774,2.586644,p
1.853798,3.460554,p
2.331313,4.149461,p
-1.807637,-0.897529,e
1.89877,4.447156,p
2.716281,3.231497,p
1.075751,3.149878,p
-2.653621,-0.966983,e
-3.273322,13.157296,e
-1.381915,-0.972367,e
1.854005,3.086048,p
1.14137,3.094018,p
1.177946,3.446536,p
2.411143,1.548619,p
2.868046,2.358091,p
-2.78421,12.589563,e
-1.351183,-0.963002,e
2.7019,3.335049,p
3.591787,3.364409,p
-1.626283,-0.309875,e
-3.050177,12.513663,e
-0.852094,-0.482934,e
2.320205,3.135173,p
2.381135,2.150884,p
2.075042,4.378014,p
2.179025,3.258844,p
3.053785,3.177374,p
-3.108824,12.010277,e
1.801887,2.397872,p
2.514315,2.764408,p
2.920163,3.046267,p
-1.880357,-1.407536,e
2.266761,2.669702,p
2.902767,4.265163,p
0.974162,2.510723,p
-2.694309,12.651516,e
0.720857,0.036615,e
3.07183,3.293904,p
3.41141,3.695886,p
-2.1845,-0.889378,e
1.155751,2.990466,p
0.89948,3.219019,p
-3.290178,11.422623,e
-1.580991,-0.954068,e
-0.388971,-1.163985,e
4.30735,2.567776,p
1.342765,2.692283,p
-1.374532,0.26079,e
1.3513,3.371696,p
-2.09269,-1.154582,e
2.758273,3.011857,p
2.502001,3.24041,p
2.753396,1.980555,p
-1.395506,-1.382939,e
-2.700458,9.244801,e
3.044758,1.806532,p
-3.445153,-0.874368,e
1.06137,3.25343,p
-2.399503,-1.200946,e
-0.187261,8.561254,p
-2.701711,12.415442,e
-1.936151,-0.820307,e
-3.121969,11.015741,e
4.217213,2.613733,p
-2.694309,12.651516,e
-1.684715,-1.203506,e
2.124863,2.379437,p
-1.887052,-1.371996,e
-1.705464,0.631889,e
1.951257,3.28279,p
-1.503361,-0.615852,e
-3.091967,13.74495,e
3.404408,2.419262,p
1.597527,3.689107,p
2.68119,3.176967,p
3.036739,3.239374,p
-3.091967,13.74495,e
2.159748,2.808473,p
-1.699003,-0.819882,e
4.195018,2.157663,p
0.912554,0.363217,e
2.678273,3.171268,p
-0.674024,-1.421038,e
1.864049,2.540083,p
1.977952,2.703237,p
1.521632,3.586183,p
-3.61108,11.583474,e
-3.07242,0.134005,e
-3.539289,13.081396,e
-1.507803,-0.234447,e
0.08643,7.524384,p
1.429135,2.561188,p
3.049841,2.463327,p
-2.520357,13.003095,e
-3.08126,12.072907,e
-1.565066,0.841526,e
2.445422,3.938108,p
3.123948,3.98208,p
1.438508,4.114402,p
2.403123,2.98146,p
3.22903,2.399885,p
-1.731436,1.132032,e
-3.290178,11.422623,e
-2.482941,-1.075351,e
-1.054525,-0.91328,e
-3.100921,13.045128,e
-3.08126,12.072907,e
-2.479885,-0.611284,e
2.958172,3.106496,p
-1.030109,-1.554772,e
1.792285,3.254079,p
3.583391,2.730326,p
2.659601,2.378401,p
-2.78421,12.589563,e
-1.755835,0.304311,e
-2.385911,-0.790374,e
2.603239,1.907231,p
2.48762,3.343961,p
2.678273,3.171268,p
-3.273322,13.157296,e
-2.718568,10.680769,e
-3.595546,-0.390967,e
2.677295,2.252138,p
-2.441156,-1.056361,e
-2.0408,-1.33724,e
-2.005709,-1.282709,e
-2.602856,13.177217,e
2.934544,2.942715,p
-2.520357,13.003095,e
1.978158,2.32873,p
-0.03831,9.128933,p
1.811562,3.70445,p
-1.392967,-0.981993,e
0.554487,0.327122,e
-3.009468,13.570828,e
0.730458,0.170932,e
3.946796,2.837927,p
-3.621788,13.255517,e
2.780929,2.274803,p
3.686375,2.72694,p
-1.618664,-0.077921,e
2.110276,2.857495,p
-1.019435,-0.85875,e
-3.190823,12.983175,e
2.044657,2.913355,p
-2.694309,12.651516,e
3.871672,4.02864,p
2.425901,3.511992,p
-2.609005,9.770501,e
-3.627936,9.848801,e
1.078924,0.072711,e
-2.243084,-0.671181,e
-2.683601,10.979473,e
2.669944,2.117349,p
1.429135,2.561188,p
2.937462,2.948414,p
2.576683,2.532114,p
3.938747,2.386216,p
-3.149533,10.953111,e
-2.701711,12.415442,e
-2.694309,12.651516,e
0.628621,3.92563,p
-3.121969,11.015741,e
-2.615966,0.068532,e
-0.695007,-1.001875,e
3.349897,3.489411,p
-1.036804,-1.519232,e
-2.278175,-0.725711,e
-2.228823,-1.309315,e
2.067834,3.475897,p
2.17478,3.47585,p
4.483621,2.498634,p
2.68119,3.176967,p
3.328308,2.690844,p
-3.190823,12.983175,e
-2.628666,10.742723,e
3.415516,3.433551,p
1.518715,3.580484,p
-2.211479,-1.228871,e
-2.09682,-0.138057,e
3.827555,2.603268,p
0.616536,1.992211,p
1.774986,3.351931,p
-3.08126,12.072907,e
-2.200427,-1.219245,e
-2.592149,11.505174,e
3.580473,2.724627,p
-1.597704,-0.2964,e
2.030276,3.016907,p
-3.121969,11.015741,e
2.969635,2.997245,p
-3.190823,12.983175,e
-2.683601,10.979473,e
-3.172713,11.547206,e
2.972553,3.002944,p
-1.555949,-1.312643,e
2.320205,3.135173,p
2.146852,3.210013,p
2.145367,2.912025,p
2.146852,3.210013,p
-2.127781,-1.209112,e
-2.61181,12.477395,e
3.663598,2.196408,p
-2.790359,9.182847,e
-1.99809,-1.050755,e
-3.132676,12.687784,e
-2.78421,12.589563,e
2.410332,3.883578,p
1.792491,2.879573,p
2.815558,3.522457,p
4.142531,3.322029,p
2.487414,3.718467,p
-1.911336,-0.566928,e
2.587791,3.546402,p
-2.520357,13.003095,e
3.305131,2.128303,p
-3.61108,11.583474,e
-3.18342,13.219249,e
-3.098116,10.338234,e
3.034066,3.20942,p
-2.592149,11.505174,e
3.561403,1.89975,p
-2.592149,11.505174,e
-1.029184,-1.287278,e
-3.18342,13.219249,e
-3.621788,13.255517,e
-2.694309,12.651516,e
-2.553251,-1.16619,e
1.317642,3.024876,p
2.143934,3.204314,p
2.416226,2.205414,p
4.318803,3.252888,p
0.884893,3.697077,p
-0.775067,-1.521241,e
-1.504286,-0.883347,e
-2.592149,11.505174,e
2.791405,2.040785,p
-2.609005,9.770501,e
3.839869,2.127267,p
3.072036,2.919398,p
2.557406,2.081743,p
2.602172,3.44285,p
2.332961,2.176755,p
-1.706343,-0.829242,e
0.069511,7.003237,p
-1.91803,-0.531389,e
4.127944,3.800087,p
3.32712,2.958879,p
-0.94243,-0.803451,e
-2.694309,12.651516,e
1.709367,3.407791,p
-3.207679,11.248502,e
-3.009468,13.570828,e
-2.537213,11.268423,e
-2.520357,13.003095,e
-2.619712,11.442544,e
-3.207679,11.248502,e
2.698776,3.703856,p
-3.602241,-0.355427,e
-2.801067,10.85489,e
-2.824997,-0.064418,e
-2.602856,13.177217,e
4.217007,2.988239,p
-0.129763,8.603233,p
-2.701711,12.415442,e
2.487414,3.718467,p
2.355296,3.189703,p
2.691774,2.427232,p
-3.009468,13.570828,e
-2.701711,12.415442,e
-3.172713,11.547206,e
1.853798,3.460554,p
-3.190823,12.983175,e
