@relation 'pulsar_stars_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M2'

@attribute '0.407 Excess kurtosis of the integrated profile+0.388 Skewness of the integrated profile+0.373target_class-0.353 Mean of the integrated profile+0.344 Standard deviation of the DM-SNR curve...' numeric
@attribute '-0.447 Excess kurtosis of the DM-SNR curve-0.428 Skewness of the DM-SNR curve+0.389 Standard deviation of the integrated profile+0.353 Standard deviation of the DM-SNR curve+0.316 Mean of the integrated profile...' numeric
@attribute target {N,Y}

@data
-1.618663,0.35267,N
0.269084,-1.043566,N
-0.985162,0.411072,N
-1.548299,-1.557122,N
-1.504113,0.367823,N
-0.362151,-0.292995,N
-1.281704,-0.45441,N
-0.343367,-0.52523,N
-1.863459,-2.257483,N
-0.524028,-0.765769,N
-0.916099,-0.166847,N
-0.334812,-0.559868,N
-1.555938,-1.794221,N
-1.411112,-0.515988,N
0.593394,1.490221,N
-1.940982,-1.117468,N
-0.259188,-1.153619,N
-0.746912,0.904137,N
-0.846684,0.85579,N
-0.21491,-0.365286,N
-0.58723,-0.967725,N
0.323114,-1.044706,N
-0.998438,1.146005,N
-0.91823,1.837739,N
-0.307135,1.041804,N
-2.118502,-1.60634,N
-1.238915,-0.119358,N
-0.424979,-0.487491,N
-0.294958,-1.448709,N
-0.646521,0.897248,N
-0.834511,0.614324,N
-1.407863,-0.607674,N
-1.242787,-0.90845,N
0.685301,-0.853896,N
-0.850976,0.621809,N
-0.887414,-2.169212,N
-0.148695,-1.984376,N
-1.394827,-0.410977,N
0.10241,-1.128544,N
-2.413462,-1.806317,N
-0.626395,0.070057,N
0.781766,0.278394,N
0.323713,-0.770005,N
-1.390496,0.270462,N
-0.080221,0.544157,N
-0.838773,-1.015096,N
-0.841342,-0.370976,N
-0.814499,-0.04098,N
-1.022614,1.358104,N
-1.241502,-0.008445,N
-0.834972,0.354068,N
-1.156537,0.1462,N
-0.621646,-1.375584,N
-0.34296,-0.789154,N
1.055514,1.246976,N
-1.024577,0.99883,N
-0.335983,-0.241631,N
-1.310898,-0.139144,N
-1.327692,-1.187425,N
-1.762452,-0.404558,N
-0.536545,1.062651,N
0.016339,-0.223668,N
-0.823547,0.603628,N
-0.873727,-0.159775,N
1.19311,4.318347,N
-1.609637,-0.854078,N
-1.226081,0.943308,N
1.041585,1.73988,N
1.551781,4.357922,N
-0.796528,0.522793,N
-1.70397,-0.332303,N
0.225214,-0.696242,N
-0.700542,0.325918,N
-0.955686,0.878151,N
-0.223042,-0.093162,N
-0.753385,0.00642,N
-0.958544,0.343285,N
0.659371,2.67947,N
-0.698368,0.200098,N
-0.282943,0.990677,N
-0.303296,-0.3092,N
-0.480354,1.411346,N
-0.202395,0.346887,N
-0.966962,-1.232623,N
-0.418785,-0.562912,N
0.400242,-0.522874,N
-2.062788,-3.045446,N
-0.824895,-0.02497,N
-0.879166,-0.257165,N
-1.205873,0.331626,N
-0.562884,0.031972,N
-0.751197,0.671273,N
-0.387419,-0.220726,N
-1.560763,-1.674854,N
-0.553409,-0.220126,N
-0.809131,-0.188239,N
-1.336215,-0.161568,N
-0.637687,0.085674,N
-1.080667,-0.367544,N
-1.508221,0.779148,N
-0.986208,-0.827616,N
-1.090832,0.395046,N
-0.985429,-0.835672,N
-0.32369,-1.083427,N
0.856491,-0.240704,N
-0.718625,-1.01664,N
-1.629017,-0.385482,N
0.0905,0.734624,N
-1.295164,-0.333031,N
-0.054738,0.726988,N
-0.803172,0.692002,N
-1.056521,0.36419,N
-0.672046,0.116995,N
-1.336652,-0.115795,N
-1.003465,0.510047,N
-0.224222,0.770301,N
0.410755,0.134715,N
-4.254447,-3.803245,N
-0.177788,0.559346,N
1.430227,-0.006844,N
0.510142,-0.847817,N
-3.250031,-4.258175,N
-0.525595,-0.112026,N
-0.5346,-0.211473,N
-0.660286,0.387835,N
-0.840721,-0.01576,N
-0.337116,0.451194,N
-0.841584,-0.332046,N
-1.545677,-0.863306,N
-1.411453,-1.162415,N
-1.140781,0.137593,N
-1.471365,-0.134917,N
-1.556119,-0.094126,N
-0.073045,-0.667967,N
-0.159079,-2.44703,N
-1.227409,0.741883,N
-1.462537,-0.503382,N
-1.315941,0.131076,N
-0.42743,0.698297,N
-0.517634,0.025754,N
-0.846253,0.089355,N
-0.662528,-0.291138,N
-0.605688,-0.700994,N
-0.125235,-0.543098,N
0.075132,-0.881229,N
-0.760191,0.445253,N
-0.818761,-0.601616,N
-0.673325,-0.111978,N
-1.160295,0.988093,N
-0.642591,0.477593,N
-0.412871,0.687757,N
-0.856677,-1.163794,N
1.230558,3.813186,N
0.401284,-0.240236,N
-0.174423,-0.186453,N
-1.252425,-0.307752,N
-0.742485,-1.01952,N
-0.602478,-1.983624,N
-1.289552,-1.499382,N
-0.788408,0.646479,N
-1.719812,0.96314,N
-0.225537,-1.764702,N
-1.417168,-0.263897,N
-1.866524,-0.667482,N
0.043309,0.085753,N
-0.713265,-0.586881,N
-1.051294,-2.217133,N
-0.902142,0.099531,N
-0.794474,1.003066,N
-0.760239,0.721842,N
4.516761,2.367806,Y
-1.042097,-2.697077,N
-1.692655,0.554271,N
-1.471422,-0.749583,N
-0.364767,0.72671,N
-1.015272,-0.377821,N
0.316954,1.301206,N
-1.451016,0.295577,N
-1.978447,-0.75135,N
-1.128469,-0.523069,N
-4.894365,-4.438385,N
-0.637894,-0.906408,N
-1.230967,-0.144539,N
-0.75878,0.079943,N
-1.213382,0.145932,N
-0.45899,2.056638,N
-0.076514,1.899641,N
-0.73514,0.119398,N
0.243242,0.762006,N
-1.583814,-1.122465,N
-1.612132,-0.217112,N
-0.499108,-0.240242,N
-0.410309,0.710581,N
-0.063762,0.391996,N
-1.432947,-0.048674,N
-0.737395,-0.14538,N
-0.627391,0.995882,N
-1.388853,0.312605,N
-0.488516,1.440946,N
0.344486,-0.51764,N
-1.140926,-0.569104,N
0.208252,2.069122,N
-0.570298,0.182491,N
-0.553114,-1.320469,N
-1.600536,-0.073139,N
-0.796287,0.028412,N
-0.278482,-1.175535,N
-1.35107,-0.989291,N
-0.713471,-1.087964,N
0.266749,-1.682821,N
-0.310146,0.93789,N
-0.701112,-0.151662,N
-1.154325,0.690905,N
-1.260941,-0.011987,N
-1.055126,0.472093,N
-0.702181,0.325249,N
-1.704538,-2.059724,N
-1.134823,0.54718,N
0.872996,-0.81832,N
-1.208205,-1.033016,N
-0.579844,-2.362885,N
-0.698841,-0.258655,N
-0.138338,1.334728,N
-1.239785,0.345675,N
0.110785,-0.247583,N
-0.373827,-0.248372,N
-1.044785,-0.521848,N
0.046938,-0.838917,N
-0.523312,-1.066971,N
-0.559793,0.215009,N
-1.114768,-1.052877,N
0.234584,1.343215,N
-0.140624,-1.308505,N
-1.491336,-0.655474,N
-1.024928,0.597337,N
-1.346991,-0.154596,N
-1.766604,-0.602857,N
-0.029148,-1.942412,N
-0.079298,1.937744,N
-2.503015,-2.197667,N
-1.436841,-1.125089,N
-1.585536,-1.240165,N
-1.091582,-2.129556,N
1.108036,2.591561,N
-0.19992,0.017786,N
-1.487119,-0.219729,N
-1.169767,0.229459,N
0.637529,2.09677,N
-0.251776,-1.224751,N
-0.601039,0.785579,N
-1.533292,-0.78191,N
-0.448997,-0.028292,N
-0.445325,0.376674,N
-0.958103,-0.154675,N
0.518214,1.883753,N
0.458159,-1.914286,N
0.245228,-0.550782,N
-1.048218,1.070569,N
-1.149653,-0.573687,N
0.467988,0.256524,N
-0.76199,1.344546,N
-1.069514,-2.486696,N
0.317477,-1.093756,N
-1.736069,-0.307612,N
-0.563089,0.607246,N
-1.671428,0.260857,N
-0.820486,-0.23866,N
1.622268,2.99328,N
-1.011599,0.239637,N
-0.106101,0.810622,N
-1.695351,-0.729012,N
-0.418622,-0.605539,N
0.358562,-1.584882,N
0.223124,-0.289234,N
-0.756722,0.235212,N
-2.52191,-4.67159,N
-0.825633,1.616105,N
-2.111393,-1.913701,N
-0.614675,0.728767,N
-2.992189,-3.815414,N
-1.836034,-0.809426,N
-0.588223,0.231418,N
-0.568437,-0.790891,N
-1.137254,0.911917,N
-0.722272,0.88071,N
-0.228308,-1.523848,N
-1.091403,-0.047633,N
-0.926483,-1.850835,N
-0.275071,1.032977,N
-0.387499,0.976254,N
-1.258353,-0.331006,N
-0.441897,-0.740851,N
1.443975,-0.164512,N
-0.975502,-0.221154,N
-0.80601,0.2586,N
-0.773273,0.378371,N
-0.995613,0.034769,N
-0.291387,0.591768,N
-1.017308,-0.702929,N
-2.236945,-1.193358,N
-1.250864,-0.242259,N
-0.514587,-0.455928,N
-1.05464,-0.94386,N
-0.058424,0.089461,N
-1.249548,-0.389396,N
-0.494559,0.289102,N
-0.450098,0.640762,N
-1.220604,-0.111773,N
-0.179978,-0.598075,N
-1.114959,0.374302,N
-1.17305,-0.857937,N
-0.604388,0.962402,N
-0.148812,-1.477962,N
-0.746955,0.594736,N
-0.864068,-0.201026,N
0.333874,-0.179491,N
0.264982,-0.767956,N
-1.02684,0.174996,N
-1.142456,-1.6098,N
-0.135679,-1.18206,N
0.311459,-0.955649,N
-0.955018,0.572812,N
-0.844213,-0.301439,N
-2.46072,-5.027081,N
-0.928525,-0.395842,N
-0.406877,0.543039,N
-0.005328,0.002494,N
-1.066916,0.641618,N
-1.020252,-0.205534,N
-1.497306,-0.02967,N
-0.171363,-0.715625,N
-1.396925,0.507393,N
-0.600996,-0.073985,N
-0.273465,0.007386,N
-0.07126,1.928041,N
-1.012376,-0.512236,N
-0.374866,0.420392,N
-1.055243,0.745481,N
-1.15971,-0.208831,N
-0.940781,-1.387732,N
-0.149186,0.657291,N
-0.443985,0.897514,N
-0.994973,-0.011556,N
-1.135211,0.757611,N
-0.899515,0.574691,N
-0.373847,1.467767,N
-0.038815,1.434525,N
-1.314863,0.658223,N
-1.011738,-0.013381,N
-0.116523,1.643585,N
-1.001251,-2.953162,N
0.032572,-1.5834,N
0.690155,-1.769961,N
-0.913387,0.24374,N
0.872655,-1.465517,N
-0.583544,1.495573,N
-0.287924,1.644285,N
-0.923292,-0.094845,N
-0.534755,0.931882,N
0.288567,0.099324,N
-0.416831,0.501266,N
-0.206153,0.043738,N
-3.821823,-4.301172,N
-0.242617,1.785213,N
-0.536107,-1.154965,N
-0.403043,-0.006642,N
-1.456227,-3.728302,N
-2.42858,-1.309504,N
-0.384355,-0.260542,N
-0.516764,-0.370644,N
-1.136656,0.337298,N
-0.871179,1.692722,N
1.618024,3.385112,N
-1.291555,-0.892688,N
-1.450251,-1.024396,N
-0.279549,1.054107,N
-0.103636,-0.606882,N
-0.690385,0.579528,N
2.112121,4.28943,N
-1.69381,-4.523042,N
-1.764986,-2.601039,N
-0.431751,0.758122,N
-0.959957,0.035378,N
-2.291482,-0.423151,N
0.200028,-1.341877,N
0.291706,1.654594,N
1.220689,2.967655,N
-0.457161,-0.990904,N
-1.045263,-0.488496,N
-1.697664,-1.647962,N
-1.456791,-0.140342,N
-0.476467,-0.524034,N
0.62483,0.156844,N
0.286796,-0.199384,N
-1.247589,0.48135,N
-0.199861,2.304884,N
-1.543635,-0.554857,N
-0.954714,1.093003,N
-0.311864,0.100933,N
0.0895,-1.040776,N
1.064174,-0.413043,N
-0.647961,-0.222077,N
0.514916,-0.874521,N
-0.813716,-0.092818,N
-0.433635,-0.298286,N
-2.822679,-1.831325,N
-0.834334,1.615382,N
0.225219,1.770038,N
-3.240216,-2.918217,N
-1.241638,-0.709956,N
-0.230557,1.47358,N
-1.127055,0.584892,N
-0.306009,0.213643,N
0.041456,0.61878,N
-0.608428,0.185736,N
-0.732293,0.083568,N
-0.180664,-0.102221,N
-0.771322,0.696872,N
-2.22566,-0.090822,N
-1.466708,0.553795,N
-1.013435,-0.021748,N
-1.476066,0.034163,N
-1.657795,-3.113853,N
-0.525388,-0.367474,N
-1.351075,0.377828,N
-0.999159,-0.704376,N
-0.613412,-0.292582,N
-0.777747,0.139487,N
-0.639273,-0.043393,N
0.33958,-0.879224,N
-1.195184,-0.352207,N
-0.360688,-0.033729,N
0.511457,-1.303527,N
-0.880689,-0.633956,N
-1.090574,0.197037,N
-0.857659,1.127367,N
0.4317,0.294078,N
-0.728453,-1.311742,N
-2.217096,-0.889495,N
-1.271496,0.799611,N
-0.909344,0.099909,N
-0.824396,0.662718,N
-0.570376,0.907888,N
0.593367,-0.338005,N
-1.687916,-2.253145,N
-0.39022,0.636521,N
-0.149433,-0.47259,N
-1.951932,-0.446621,N
0.21926,0.058625,N
-0.215431,1.661374,N
0.303141,-1.3688,N
-1.089885,-0.223968,N
-0.861674,-1.059891,N
-0.01539,-1.038232,N
-0.885422,-0.169769,N
-1.34711,-0.067333,N
0.656539,-0.493193,N
-1.495155,-0.655483,N
-0.779582,0.379838,N
0.283211,-0.184169,N
-0.752518,0.687861,N
-1.444338,-0.378156,N
-1.174203,-1.84541,N
-0.307989,1.27701,N
-1.125651,0.328983,N
-0.695807,0.923914,N
-0.985677,0.434759,N
-0.3961,0.923768,N
-1.745131,-0.932621,N
-2.1364,-1.994831,N
-0.991313,0.976079,N
-0.128388,-0.067284,N
-0.343157,-0.462982,N
-1.034795,0.658957,N
-2.161246,-2.452849,N
-1.572137,-0.411912,N
-0.299201,1.795647,N
-0.762211,0.522679,N
-0.645266,-0.630876,N
-0.650153,-1.77291,N
-0.729956,-0.683928,N
-1.346675,1.114736,N
0.75766,1.062156,N
0.04185,-1.096462,N
0.274431,1.051302,N
0.51788,0.080351,N
-2.352151,-2.208946,N
2.468614,3.613873,N
-0.670451,0.725348,N
-0.445861,-0.317468,N
-1.125977,0.731462,N
-1.051147,0.301153,N
4.496661,2.568971,Y
-1.387252,-0.670951,N
-0.681103,0.821759,N
-0.157429,-1.361651,N
-0.994469,-0.434043,N
0.310471,-0.800044,N
-0.911127,-0.171283,N
-1.095988,0.191423,N
-0.399122,0.941118,N
-0.266693,-1.122419,N
0.260095,0.52889,N
0.637888,-1.811288,Y
-0.758465,-1.304751,N
-0.54313,-0.197349,N
-0.62951,0.276068,N
-1.454659,0.454639,N
0.086445,-0.243587,N
0.139995,-0.462512,N
-2.100154,-1.288612,N
5.265128,3.139798,Y
-0.279081,0.308445,N
-1.359687,-0.605804,N
0.724024,0.744464,N
2.020898,2.63529,N
-1.078613,1.135965,N
-0.953391,-0.497867,N
-0.392675,1.074596,N
-1.136463,0.029084,N
-0.712242,1.549936,N
-0.055423,0.068164,N
-0.816778,0.274016,N
-0.011329,2.560089,N
-0.991185,0.543246,N
-1.251529,-0.059137,N
-1.803114,-0.563948,N
1.484875,2.449612,N
-0.969179,-1.284554,N
0.200317,0.98515,N
-0.280619,2.394902,N
0.02668,-0.178132,N
-1.141089,-0.123147,N
-1.382873,-0.101106,N
-0.508234,0.503668,N
-1.707886,-1.657262,N
-0.266885,1.241033,N
-0.372566,-0.004809,N
-0.876654,1.291282,N
-0.307399,0.076093,N
-0.431024,-0.995872,N
-0.292923,0.19916,N
-0.913379,0.430403,N
-1.63371,-1.738088,N
-1.19531,-0.814447,N
-1.274135,-1.002866,N
-0.477347,0.411857,N
-0.059588,-1.338031,N
-0.074243,-1.106942,N
0.053298,1.346231,N
-0.10857,-0.508865,N
-1.132798,0.152931,N
-1.078564,0.702888,N
-1.171123,0.285201,N
-0.383324,-0.624397,N
-0.488886,0.926657,N
-0.042681,0.48696,N
-0.333586,1.618304,N
-0.521075,0.782638,N
-0.771126,-0.930987,N
-0.060205,-0.890384,N
-1.589372,-0.647076,N
-0.346348,-1.224196,N
-0.676069,0.913911,N
2.28519,4.558022,N
-0.698593,0.312859,N
-1.745035,-1.576949,N
-0.351215,-1.375486,N
-1.164442,0.104434,N
-0.847366,1.185924,N
-1.058085,0.863298,N
-1.057818,0.340587,N
-0.803241,-0.172705,N
-0.294341,-0.141571,N
-0.543416,0.690726,N
-0.837584,0.601397,N
-0.026441,-1.216344,N
-1.057313,-0.052158,N
-0.356823,0.051217,N
-1.228507,-1.251095,N
0.084964,-1.229479,N
-2.009501,-1.031227,N
-0.792197,0.280339,N
0.720824,-0.001344,N
-1.424982,0.478202,N
0.018289,-0.841871,N
-0.975867,-0.145807,N
-1.039816,-1.950107,N
-0.969686,0.174196,N
-0.540573,0.770684,N
0.865336,-1.347842,N
-0.248389,1.481688,N
-1.679326,-0.225176,N
-1.333706,0.222032,N
-1.327467,-1.088799,N
-0.693782,-1.008566,N
-0.1973,-1.626728,N
-2.358741,-1.675837,N
-1.379188,-1.127252,N
-0.376836,-0.527714,N
0.292603,0.013073,N
-0.279816,1.181266,N
0.599117,-1.627247,N
-0.482083,-0.787704,N
-0.921465,-1.055531,N
-0.622861,0.744469,N
-0.992763,0.196306,N
-1.235534,0.838699,N
-1.244879,-1.246203,N
-0.029563,-1.231051,N
-1.498787,-0.327388,N
-1.185074,-0.877149,N
-2.00261,-1.553588,N
1.975848,4.768611,N
-1.336169,-0.254695,N
-1.207493,0.428675,N
-1.480481,-0.428518,N
-0.530144,-0.674541,N
-1.332437,1.006569,N
-1.378334,0.458182,N
-0.314128,-0.313994,N
-0.678175,-0.182237,N
-0.160695,1.017839,N
-1.219287,0.567131,N
-1.235814,-1.056117,N
-0.796492,-0.001277,N
-1.335056,-0.947019,N
-0.378053,-0.061148,N
-0.431753,0.443748,N
0.362847,1.664941,N
-0.441001,1.777768,N
-1.452703,0.423489,N
1.008734,2.322716,N
-0.193728,1.606542,N
0.062373,-1.276824,N
-0.181924,-0.623529,N
-1.223422,0.862536,N
-1.219984,-0.583292,N
-1.477241,-2.740233,N
-1.42007,-0.736885,N
0.676052,-1.010582,N
-0.410147,-1.780166,N
-0.732139,-0.351495,N
-1.022643,0.86099,N
0.608291,-0.788399,N
0.093015,0.794857,N
-0.422913,1.93893,N
0.108802,3.09189,N
0.272717,-2.092998,N
0.457224,0.076287,N
-0.210431,-0.640438,N
-1.045465,-0.65781,N
-0.492214,0.762408,N
-2.086829,-0.823753,N
-0.706636,-1.814084,N
-1.212325,0.465779,N
-1.421281,1.009309,N
-0.385422,0.592647,N
0.411581,-0.000485,N
0.530733,4.030757,N
-1.134182,0.347424,N
-0.854182,0.918476,N
0.094647,0.078191,N
-0.086495,0.771353,N
-0.084105,-0.526173,N
-0.579665,0.360599,N
-0.352751,1.662538,N
-0.76302,0.574516,N
-0.653922,-0.546884,N
-1.201931,1.391467,N
-1.00024,0.301415,N
-1.101274,0.611431,N
-0.479863,0.510172,N
-1.155849,0.674684,N
-1.397657,0.328822,N
-0.882099,0.949377,N
-1.49667,-0.018197,N
-0.701878,1.066722,N
-0.732129,0.896614,N
-1.41743,2.036657,N
-1.020607,-0.859733,N
-0.27466,0.346734,N
-0.923853,-0.35149,N
-1.484157,0.125419,N
-1.319388,-0.957806,N
0.330283,-2.01489,N
-0.676499,0.356039,N
-1.007076,-0.074712,N
-0.404201,-0.340459,N
0.187483,2.697555,N
-1.229965,-0.767065,N
-0.328949,1.080582,N
-0.774027,-0.642266,N
-1.810136,-0.215869,N
-0.510846,1.319781,N
-0.982667,0.149662,N
0.028149,-1.469999,N
-1.836584,-1.004649,N
-1.130175,-1.268658,N
-0.985791,0.750441,N
-1.124116,-0.691241,N
-1.126991,0.029025,N
-0.879345,0.190162,N
-0.607998,0.05307,N
-1.263833,0.207861,N
-0.479798,0.148239,N
-0.847753,0.320987,N
-0.180921,-0.990292,N
-1.075476,0.99669,N
-0.430998,-0.695015,N
-1.54536,-0.17485,N
-2.558123,-1.867545,N
-0.507658,-0.429297,N
-0.012394,-0.869661,N
0.797063,-1.076676,N
-1.42065,-0.273033,N
-1.552994,0.588857,N
-0.989197,0.771345,N
-0.631413,-0.224515,N
-1.16852,1.170496,N
-0.870702,0.161325,N
-0.946066,0.564194,N
-0.656546,-0.456608,N
-2.236898,-2.167558,N
-0.26361,0.883397,N
-2.918652,-2.430505,N
-1.409511,-0.795981,N
-1.271697,0.656048,N
-3.358952,-2.478115,N
-0.413882,0.371772,N
-1.398951,-0.00545,N
-1.021059,0.344924,N
-2.458423,-1.586061,N
-1.666388,-1.021592,N
-0.257589,1.029405,N
-0.832573,-0.584035,N
-0.382581,-1.368989,N
-0.045177,-0.085385,N
-0.920125,-0.353061,N
-1.305908,-0.834956,N
-1.187718,0.514968,N
-1.087358,-0.437734,N
-0.74798,-0.256186,N
-0.604027,-1.299409,N
-1.139865,0.714538,N
-1.147885,-2.139314,N
-0.47012,-1.464032,N
-1.276047,0.439882,N
-2.787801,-2.730596,N
-0.234131,-0.470195,N
0.003791,-0.499955,N
-0.787423,-0.980659,N
-0.747868,-1.704696,N
-0.671622,-1.205383,N
0.860877,-1.252466,N
-0.43204,1.232016,N
-0.478722,1.164756,N
-1.660392,-0.770486,N
0.806957,0.734355,N
-1.24099,3.714505,N
-0.20428,0.015412,N
-1.628799,-0.677393,N
-0.60164,-0.109861,N
-1.318589,-0.190371,N
-1.558918,0.014896,N
-1.77053,-0.292687,N
-0.374301,-1.644262,N
-1.220298,0.470552,N
-0.741815,0.058653,N
-1.285806,-0.300718,N
-0.730693,0.011217,N
-0.618076,0.154004,N
-0.954878,0.107719,N
-2.392026,-1.051579,N
-0.904699,1.180726,N
-0.877465,0.994578,N
-0.823088,0.500273,N
0.360845,-1.46255,N
-0.020768,-2.445545,N
-1.01667,0.79012,N
-0.850157,-1.220872,N
-0.866022,-0.462339,N
1.059219,4.267114,N
-1.654626,-0.129216,N
-1.480266,1.189203,N
-0.855644,0.564106,N
-0.094327,-0.906196,N
-1.969887,-3.4628,N
-0.182527,-0.536536,N
-0.428784,1.062173,N
-0.059347,0.457786,N
6.216015,1.407337,Y
-0.867171,0.660849,N
-1.544199,-0.210871,N
-1.848684,-0.54796,N
-0.133918,-2.09946,N
5.105251,1.976281,N
-0.562213,-2.372414,N
-1.152629,0.264378,N
-0.824128,0.99073,N
-1.514127,0.882009,N
-1.719143,-1.812024,N
-0.579938,-1.888359,N
-1.329677,-0.100037,N
-0.58786,-0.20992,N
-0.232884,0.235861,N
-1.406402,-0.562467,N
0.121443,4.284153,N
-1.847203,-2.181801,N
-0.357766,0.492454,N
-1.155301,-1.101791,N
-0.520657,0.716612,N
-0.314364,-0.638687,N
-1.724694,-0.365287,N
-0.44444,0.311626,N
-0.563188,0.539809,N
-1.122357,-1.281914,N
0.469195,1.630427,N
-0.720407,-1.498426,N
-0.54518,-0.239766,N
-0.865678,1.023947,N
-0.633787,0.76417,N
0.801913,1.733638,N
0.54528,1.228736,N
-0.79011,0.682437,N
-1.637481,-1.005461,N
0.014662,-0.0638,N
-0.489231,0.598074,N
3.771431,1.043406,N
-0.497169,1.653903,N
3.153754,0.851464,N
-0.607515,0.602205,N
0.129784,-0.901836,N
-0.366143,-0.961544,N
-0.999486,-0.346722,N
-0.827621,0.031578,N
-2.700771,-1.6624,N
-1.124195,0.960612,N
-1.023161,0.008411,N
-0.927397,0.11743,N
-1.577006,-0.593752,N
-1.613058,-0.911783,N
-0.488402,0.516063,N
-0.665868,-0.14381,N
-0.892492,0.574686,N
-2.875257,-1.233604,N
-1.590117,-1.101563,N
-0.626284,-0.080119,N
-0.538652,0.049394,N
0.49424,-0.955811,N
0.002107,-0.267765,N
-1.420317,-0.321988,N
-0.307604,-0.455131,N
-0.51464,0.49256,N
-1.775263,-1.855656,N
-1.13497,-0.317094,N
-0.578794,0.023391,N
-1.24077,-0.23116,N
-0.885936,0.642362,N
0.400436,0.766361,N
-1.677935,-1.234534,N
0.547968,-2.160607,N
-1.696497,-2.041529,N
-0.00481,1.978037,N
-0.218972,0.243133,N
-0.801063,-1.006395,N
-2.358294,-1.27924,N
-2.08934,-1.720199,N
-0.594087,0.136158,N
-1.782762,-0.913847,N
0.806827,0.500122,N
-1.124136,0.436808,N
-1.262981,0.26618,N
-1.438371,0.155737,N
-0.864392,-0.380721,N
0.256199,1.900834,N
-1.249559,1.157871,N
-0.997524,-1.110916,N
-0.260962,1.306379,N
-0.571336,-0.018901,N
0.847671,-0.342563,N
0.118526,2.106378,N
-0.662575,1.09224,N
-2.283926,-1.439705,N
-1.269585,1.175741,N
-0.652804,-0.178078,N
-0.237014,-0.598748,N
-0.924367,0.405966,N
-0.902772,1.104489,N
-1.117718,0.797782,N
-0.630406,0.786041,N
-0.755673,0.814652,N
-1.318204,-0.656083,N
-0.190552,0.367951,N
-0.219032,3.618362,N
-0.184941,-0.040594,N
-0.956371,0.152702,N
0.556389,-1.149398,N
-0.239136,0.653621,N
-0.901544,-0.145933,N
0.35368,1.679318,N
-0.691383,0.894402,N
-1.393414,-1.179191,N
-1.399248,-0.073741,N
-0.377593,0.545813,N
-0.471483,-0.555271,N
-0.484617,0.049727,N
-0.859855,-0.590005,N
-0.868902,0.487369,N
-0.502288,1.319615,N
-1.354101,-0.527106,N
-1.653199,0.537017,N
-0.673639,-0.61169,N
-0.345786,1.233437,N
-3.176668,-3.492496,N
-0.602303,1.096987,N
-0.113182,-0.939379,N
-0.532629,0.246275,N
-0.451303,-1.165869,N
-0.042956,0.603927,N
-1.761386,-1.657966,N
0.242796,-1.212719,N
-0.429397,0.49753,N
0.010783,0.314935,N
-1.27209,-1.001515,N
0.175166,0.430656,N
-0.363227,-0.000773,N
-0.313422,-0.953225,N
0.255908,0.282699,N
-0.574556,-0.00517,N
-1.045051,-0.259003,N
-0.397179,-0.93413,N
-0.47405,-0.005048,N
-0.768324,-0.981067,N
-1.176014,-1.024549,N
-0.231108,-0.425072,N
-1.488251,0.624684,N
-0.241627,-0.425864,N
-0.223384,-0.541491,N
-0.064714,-0.171951,N
-0.308732,-0.274379,N
-0.490025,-0.114969,N
-0.892549,0.002787,N
-1.096507,0.060962,N
0.47838,0.045123,N
-0.303329,0.813893,N
-0.248218,-1.077448,N
-0.975418,-0.223012,N
-0.889182,-2.656599,N
-0.834328,0.167654,N
-0.795973,0.013662,N
-1.926161,-1.792139,N
-1.595172,-2.103057,N
-1.361624,-0.777371,N
-0.159115,0.89155,N
-0.971545,1.085335,N
-0.668936,0.912086,N
-0.415283,0.67633,N
-0.113773,-1.292447,N
-0.560882,-0.850426,N
0.694059,1.941996,N
-1.257588,0.078037,N
-2.115835,-1.021811,N
-2.343873,-1.788846,N
-0.285187,-0.590952,N
0.012219,-0.308455,N
-1.383264,-0.62202,N
-0.701722,0.313024,N
-2.249304,-3.307148,N
-0.553021,-0.832803,N
-0.473899,0.207527,N
1.259692,-0.648643,N
-1.00643,0.068587,N
-0.276263,0.451749,N
-0.236843,0.781198,N
0.991885,-0.475761,N
-0.770688,-2.217205,N
-1.212074,0.085292,N
-0.022642,2.280996,N
-1.098632,0.567019,N
-1.259205,-0.91713,N
-0.909856,-1.826911,N
-0.918935,0.141354,N
0.017043,1.492309,N
-1.042007,-0.661919,N
-0.393796,1.381052,N
-0.83135,-1.075358,N
-0.742574,0.987572,N
-0.360717,0.27834,N
-0.578162,-0.890666,N
-0.216752,-0.56483,N
-0.25431,-0.224905,N
-0.617633,-0.13656,N
-0.91895,0.066091,N
-0.683767,0.895396,N
-0.162485,-1.103918,N
-1.345563,-0.029068,N
-0.546154,-0.985101,N
-0.998256,-1.856242,N
-1.108576,0.336938,N
-1.035252,-0.131541,N
0.028931,-0.029836,N
-1.010066,-0.354598,N
1.674195,2.987089,N
-0.222961,-1.0102,N
-0.754004,-1.204134,N
-1.33724,-0.807066,N
-1.314349,-0.240201,N
-0.834531,0.713875,N
-0.704743,-0.383179,N
-1.63305,0.539385,N
-0.523691,0.969589,N
-0.97034,1.195376,N
-0.128787,-1.112286,N
0.660541,1.194336,N
0.551993,0.847982,N
0.046742,0.291632,N
0.291123,0.794746,N
0.099745,2.39541,N
-1.103388,-1.152718,N
-1.275744,0.339522,N
1.500982,1.003304,N
-0.889897,-0.295859,N
0.004557,-0.509981,N
-1.212952,-0.452401,N
-1.266649,0.396537,N
